POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
6401,11.42,18.25,29.99,1.7,0.11,0.0,-2.02,-10.3,14.2,-36.05,-31.66,2.79,0.0,27.31,-28.87,-1.56
6501,8.08,21.02,29.97,2.36,0.05,0.0,-0.88,-10.13,13.95,-37.09,-30.62,2.79,0.0,27.32,-27.83,-0.51
6601,5.07,20.44,30.7,1.78,0.85,0.0,-1.03,-10.47,15.5,-38.58,-30.0,2.78,0.0,24.27,-27.23,-2.96
6701,9.16,22.17,33.55,2.04,0.14,0.0,-2.83,-10.78,13.13,-35.39,-31.79,2.8,0.0,31.18,-28.99,2.19
6801,8.89,15.35,29.99,1.01,0.16,0.0,-0.16,-10.69,15.3,-35.63,-30.82,2.79,0.0,24.23,-28.03,-3.8
6901,5.4,20.88,32.02,3.21,0.27,0.0,0.12,-10.25,16.26,-37.66,-31.16,2.82,0.0,30.25,-28.34,1.9
7001,8.55,23.2,28.88,1.81,0.06,0.0,-0.9,-11.1,15.13,-35.16,-31.47,2.79,0.0,30.47,-28.68,1.78
7101,8.29,19.12,30.96,2.63,0.07,0.0,-1.47,-9.76,17.79,-36.89,-32.58,2.8,0.0,30.75,-29.78,0.97
7201,8.51,19.48,30.38,2.39,0.01,0.0,-0.84,-11.59,17.85,-36.02,-30.27,2.77,0.0,30.17,-27.51,2.66
7301,9.77,23.17,27.29,1.71,0.02,0.0,-1.83,-10.36,14.79,-37.92,-31.05,2.8,0.0,26.64,-28.26,-1.62
7401,10.35,19.85,32.31,3.65,0.12,0.0,-1.79,-10.71,15.6,-37.75,-31.01,2.76,0.0,31.62,-28.25,3.37
7501,8.55,18.39,34.15,2.56,0.13,0.0,-1.73,-12.2,13.16,-34.95,-30.42,2.82,0.0,28.06,-27.61,0.45
7601,8.38,20.36,32.33,2.21,0.48,0.0,-1.76,-11.76,13.6,-34.5,-30.9,2.82,0.0,29.33,-28.08,1.25
7701,10.79,30.94,28.16,3.13,0.14,0.0,-2.64,-11.4,13.75,-36.14,-30.69,2.8,0.0,36.73,-27.89,8.85
7801,9.38,16.88,28.88,2.41,0.12,0.0,-1.71,-10.53,15.34,-35.86,-31.84,2.8,0.0,24.9,-29.04,-4.14
7901,6.36,17.64,35.56,1.65,0.07,0.0,-2.06,-11.29,14.51,-34.48,-31.08,2.83,0.0,27.98,-28.26,-0.28
8001,9.57,26.26,32.84,3.1,0.0,0.0,-2.28,-12.13,13.76,-36.23,-30.24,2.83,0.0,34.9,-27.41,7.49
8101,11.29,18.05,31.56,3.7,0.01,0.0,-1.7,-12.33,13.9,-36.51,-29.91,2.8,0.0,27.96,-27.11,0.85
8201,11.56,21.16,34.53,1.56,0.35,0.0,-1.46,-12.54,13.15,-36.09,-30.45,2.86,0.0,32.24,-27.59,4.66
8301,7.95,23.22,30.98,2.08,0.0,0.0,-2.59,-11.8,13.9,-37.07,-30.34,2.79,0.0,26.68,-27.55,-0.87
8401,15.09,17.33,32.96,1.4,0.44,0.0,-2.16,-11.63,12.7,-35.64,-30.52,2.8,0.0,30.5,-27.72,2.78
8501,14.29,17.43,33.67,2.52,0.11,0.0,-2.48,-12.91,12.53,-36.82,-29.79,2.81,0.0,28.34,-26.99,1.36
8601,13.11,15.94,30.02,1.11,0.1,0.0,-1.63,-10.11,16.65,-36.61,-31.99,2.79,0.0,28.59,-29.2,-0.61
8701,6.53,25.21,33.44,2.53,0.96,0.0,-1.91,-11.63,14.37,-36.03,-29.91,2.79,0.0,33.47,-27.11,6.36
8801,6.23,20.7,34.98,2.54,0.96,0.0,-2.91,-9.67,12.9,-40.14,-29.65,2.79,0.0,25.57,-26.86,-1.29
8901,13.16,16.55,30.56,2.0,0.85,0.0,-0.9,-11.51,12.67,-34.32,-31.08,2.82,0.0,29.06,-28.26,0.8
9001,7.74,21.58,34.33,1.91,0.27,0.0,-0.3,-13.12,16.52,-33.63,-31.32,2.83,0.0,35.29,-28.49,6.8
9101,6.11,20.88,33.48,1.99,0.59,0.0,-2.02,-11.07,14.9,-36.5,-30.55,2.8,0.0,28.36,-27.75,0.61
9201,7.03,25.1,28.25,2.12,0.19,0.0,-1.72,-8.76,15.51,-38.82,-30.54,2.8,0.0,28.88,-27.74,1.14
9301,7.73,28.73,30.99,2.79,0.31,0.0,-1.58,-11.18,12.36,-36.64,-30.78,2.85,0.0,33.52,-27.93,5.59
9401,6.95,20.01,29.5,2.16,0.21,0.0,-0.23,-10.62,13.66,-36.13,-32.07,2.82,0.0,25.5,-29.25,-3.75
9501,8.26,22.99,30.67,2.46,0.08,0.0,-0.81,-12.61,16.07,-34.55,-31.04,2.81,0.0,32.57,-28.23,4.34
9601,9.09,21.66,28.65,2.61,0.22,0.0,-1.26,-10.35,13.65,-37.77,-29.87,2.79,0.0,26.51,-27.08,-0.57
9701,7.5,24.33,30.43,1.71,0.0,0.0,-1.11,-11.77,14.87,-34.84,-32.82,2.8,0.0,31.13,-30.02,1.11
9801,8.49,14.44,28.33,1.62,0.13,0.0,1.43,-10.45,15.73,-36.36,-31.06,2.78,0.0,23.36,-28.28,-4.91
9901,8.63,19.93,28.99,2.39,0.19,0.0,-1.53,-9.84,15.31,-37.39,-31.12,2.8,0.0,26.68,-28.32,-1.64
10001,7.33,23.7,30.8,3.63,0.11,0.0,-1.1,-11.18,12.92,-37.24,-30.05,2.8,0.0,28.98,-27.25,1.73

Delta Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,0.0,-0.0,-0.0,0.0,-0.0,0.0,-44.68,-6.59,0.0,0.0,58.95,-3.92,0.0,-51.27,55.02,3.75
101,-0.0,-0.0,0.0,-0.0,0.0,0.0,-42.02,4.99,-0.0,-0.0,22.24,-3.97,0.0,-37.03,18.27,-18.76
201,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.08,-0.0,0.0,0.62,-0.0,0.0,-0.08,0.62,0.54
301,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.03,-0.0,0.0,0.51,-0.0,0.0,-0.03,0.51,0.48
401,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.05,0.0,0.0,0.45,-0.0,0.0,-0.05,0.45,0.4
501,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.05,-0.0,0.0,0.31,0.0,0.0,-0.05,0.31,0.26
601,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.0,0.0,1.2,0.0,0.0,-0.01,1.2,1.19
701,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.01,-0.0,0.0,0.14,0.0,0.0,0.01,0.14,0.15
801,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.09,-0.0,-0.0,0.82,-0.0,0.0,-0.09,0.82,0.73
901,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.11,0.0,0.0,0.48,-0.0,0.0,-0.11,0.48,0.38
1001,0.0,-0.0,0.0,0.0,0.0,0.0,-42.35,5.81,0.0,0.0,25.82,-4.08,0.0,-36.54,21.73,-14.81
1101,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.01,-0.0,0.0,-0.15,0.0,0.0,0.01,-0.15,-0.14
1201,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.07,-0.0,0.0,-0.0,-0.07,-0.07
1301,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.04,-0.0,-0.0,0.35,0.0,0.0,0.04,0.35,0.38
1401,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.06,0.0,0.0,0.56,-0.0,0.0,0.06,0.56,0.62
1501,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.03,-0.0,-0.0,0.33,-0.0,0.0,0.03,0.33,0.36
1601,0.0,-0.0,-0.0,0.0,-0.0,0.0,-41.5,2.62,0.0,0.0,30.56,-4.01,0.0,-38.87,26.55,-12.33
1701,-0.0,-0.0,0.0,0.0,0.0,0.0,-42.21,-1.75,-0.0,-0.0,35.69,-4.09,0.0,-43.96,31.59,-12.36
1801,-0.0,0.0,-0.0,0.0,-0.0,0.0,-38.55,-6.72,-0.0,-0.0,33.65,-4.0,0.0,-45.27,29.66,-15.61
1901,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-42.28,-4.11,-0.0,0.0,27.39,-4.0,0.0,-46.39,23.39,-23.0
2001,-0.0,0.0,-0.0,0.0,-0.0,0.0,-41.34,7.61,-0.0,0.0,20.41,-4.24,0.0,-33.73,16.17,-17.56
2101,-0.0,0.0,-0.0,0.0,-0.0,0.0,-42.24,3.25,-0.0,0.0,33.66,-4.01,0.0,-38.99,29.66,-9.33
2201,0.0,-0.0,0.0,0.0,0.0,0.0,-39.59,1.95,0.0,-0.0,34.34,-4.16,0.0,-37.64,30.17,-7.47
2301,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-41.88,-2.0,0.0,0.0,33.1,-4.25,0.0,-43.88,28.85,-15.03
2401,0.0,-0.0,0.0,-0.0,0.0,0.0,-37.2,-16.46,-0.0,0.0,39.53,-4.27,0.0,-53.66,35.26,-18.4
2501,-0.0,0.0,0.0,-0.0,0.0,0.0,-41.47,-10.29,-0.0,-0.0,34.51,-4.17,0.0,-51.75,30.34,-21.42
2601,0.0,-0.0,0.0,-0.0,-0.0,0.0,-39.67,-5.8,0.0,-0.0,32.24,-4.26,0.0,-45.47,27.98,-17.48
2701,0.0,-0.0,-0.0,-0.0,0.0,0.0,-40.33,-12.93,0.0,-0.0,39.52,-4.23,0.0,-53.26,35.29,-17.97
2801,0.0,-0.0,0.0,-0.0,0.0,0.0,-39.45,-12.44,-0.0,-0.0,41.84,-4.33,0.0,-51.89,37.52,-14.38
2901,-0.0,0.0,-0.0,0.0,0.0,0.0,-37.47,-10.41,0.0,0.0,37.0,-4.1,0.0,-47.88,32.9,-14.98
3001,0.0,-0.0,-0.0,0.0,-0.0,0.0,-41.56,-5.32,-0.0,-0.0,35.11,-4.22,0.0,-46.88,30.88,-15.99
3101,0.0,0.0,-0.0,-0.0,-0.0,0.0,-41.84,-6.31,-0.0,0.0,34.53,-4.08,0.0,-48.15,30.45,-17.7
3201,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-39.94,-4.55,-0.0,-0.0,33.91,-4.23,0.0,-44.5,29.68,-14.82
3301,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-40.9,3.11,0.0,-0.0,22.68,-4.17,0.0,-37.78,18.51,-19.28
3401,-0.0,0.0,0.0,0.0,-0.0,0.0,-39.88,3.39,-0.0,-0.0,24.86,-4.24,0.0,-36.49,20.62,-15.87
3501,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-38.03,-7.68,0.0,0.0,39.04,-4.24,0.0,-45.7,34.8,-10.9
3601,0.0,0.0,-0.0,0.0,-0.0,0.0,-38.52,-6.83,-0.0,0.0,30.11,-4.15,0.0,-45.35,25.96,-19.39
3701,0.0,-0.0,0.0,0.0,-0.0,0.0,-41.93,-1.46,0.0,0.0,31.78,-4.2,0.0,-43.39,27.58,-15.82
3801,0.0,-0.0,0.0,0.0,-0.0,0.0,-41.48,-4.55,0.0,-0.0,33.18,-4.13,0.0,-46.03,29.06,-16.98
3901,0.0,-0.0,0.0,0.0,-0.0,0.0,-35.12,-10.42,0.0,-0.0,33.8,-4.23,0.0,-45.54,29.57,-15.96
4001,0.0,-0.0,-0.0,-0.0,0.0,0.0,-40.44,-6.97,0.0,-0.0,32.69,-4.13,0.0,-47.42,28.56,-18.85
4101,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-36.73,-6.75,0.0,0.0,36.71,-4.19,0.0,-43.48,32.51,-10.97
4201,0.0,-0.0,0.0,0.0,0.0,0.0,-39.06,-5.25,-0.0,0.0,32.71,-4.33,0.0,-44.31,28.38,-15.93
4301,-0.0,-0.0,0.0,-0.0,0.0,0.0,-42.24,-9.77,0.0,-0.0,34.23,-4.18,0.0,-52.01,30.05,-21.96
4401,0.0,0.0,-0.0,-0.0,-0.0,0.0,-39.02,-6.29,0.0,0.0,32.35,-4.28,0.0,-45.3,28.07,-17.23
4501,-0.0,-0.0,0.0,-0.0,0.0,0.0,-42.24,-8.47,-0.0,-0.0,37.11,-4.17,0.0,-50.71,32.94,-17.77
4601,0.0,-0.0,0.0,-0.0,-0.0,0.0,-40.29,-6.6,-0.0,0.0,32.97,-4.36,0.0,-46.89,28.61,-18.28
4701,0.0,0.0,-0.0,-0.0,-0.0,0.0,-36.93,0.81,0.0,0.0,25.16,-4.05,0.0,-36.12,21.11,-15.0
4801,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.22,-0.0,-0.0,0.19,0.0,0.0,-0.22,0.19,-0.02
4901,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.19,0.0,-0.0,0.4,0.0,0.0,-0.19,0.4,0.22
5001,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.18,0.0,0.0,0.65,0.0,0.0,-0.18,0.65,0.47
5101,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3,-0.0,0.0,-0.08,-0.0,0.0,-0.3,-0.08,-0.38
5201,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-41.5,3.39,-0.0,-0.0,28.25,-4.0,0.0,-38.1,24.25,-13.86
5301,0.0,-0.0,-0.0,0.0,0.0,0.0,-42.0,-0.41,-0.0,0.0,30.62,-4.04,0.0,-42.41,26.58,-15.83
5401,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.22,-0.0,0.0,0.72,0.0,0.0,-0.22,0.72,0.5
5501,0.0,0.0,0.0,0.0,0.0,0.0,-43.75,-2.28,-0.0,0.0,33.58,-3.95,0.0,-46.03,29.63,-16.4
5601,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-39.6,-3.85,-0.0,-0.0,33.02,-4.14,0.0,-43.44,28.88,-14.57
5701,0.0,-0.0,0.0,0.0,0.0,0.0,-42.21,-4.01,0.0,-0.0,36.73,-3.96,0.0,-46.23,32.78,-13.45
5801,-0.0,0.0,-0.0,0.0,0.0,0.0,-39.51,-3.0,-0.0,-0.0,27.74,-4.0,0.0,-42.51,23.74,-18.76
5901,0.0,0.0,-0.0,-0.0,-0.0,0.0,-40.12,-0.53,-0.0,0.0,29.59,-3.77,0.0,-40.65,25.81,-14.83
6001,-0.0,0.0,-0.0,-0.0,0.0,0.0,-39.15,-0.02,-0.0,0.0,26.26,-3.8,0.0,-39.16,22.46,-16.7
6101,0.0,0.0,-0.0,0.0,0.0,0.0,-34.87,2.52,0.0,0.0,17.85,-3.97,0.0,-32.35,13.88,-18.47
6201,0.0,-0.0,0.0,-0.0,-0.0,0.0,-40.06,-1.65,-0.0,0.0,26.27,-3.74,0.0,-41.71,22.53,-19.18
6301,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.33,0.0,0.0,-0.15,0.0,0.0,-0.33,-0.15,-0.48
6401,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.24,-0.0,-0.0,-0.04,0.0,0.0,-0.24,-0.04,-0.28
6501,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.28,0.0,0.0,0.12,0.0,0.0,-0.28,0.12,-0.16
6601,-0.0,0.0,-0.0,0.0,-0.0,0.0,-41.43,-1.22,-0.0,0.0,29.88,-3.96,0.0,-42.65,25.93,-16.72
6701,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.19,-0.0,-0.0,0.11,-0.0,0.0,-0.19,0.11,-0.09
6801,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.15,-0.0,-0.0,-0.24,0.0,0.0,-0.15,-0.24,-0.39
6901,-0.0,-0.0,0.0,0.0,0.0,0.0,-42.73,-0.38,0.0,0.0,25.51,-3.89,0.0,-43.1,21.62,-21.48
7001,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-38.54,0.29,-0.0,0.0,28.76,-3.98,0.0,-38.24,24.78,-13.47
7101,-0.0,-0.0,-0.0,0.0,0.0,0.0,-41.96,-2.05,-0.0,-0.0,32.19,-4.05,0.0,-44.01,28.14,-15.87
7201,0.0,0.0,0.0,-0.0,-0.0,0.0,-40.06,4.03,-0.0,-0.0,27.91,-3.96,0.0,-36.04,23.95,-12.08
7301,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-39.18,-2.73,0.0,0.0,31.52,-4.07,0.0,-41.92,27.46,-14.46
7401,0.0,0.0,-0.0,-0.0,0.0,0.0,-34.73,-0.95,0.0,0.0,30.38,-4.02,0.0,-35.68,26.36,-9.32
7501,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.12,-0.0,-0.0,0.31,-0.0,0.0,-0.12,0.31,0.19
7601,0.0,-0.0,-0.0,0.0,-0.0,0.0,-42.56,-7.14,0.0,0.0,39.88,-4.12,0.0,-49.7,35.75,-13.95
7701,0.0,-0.0,-0.0,-0.0,0.0,0.0,-45.17,-3.81,0.0,0.0,35.83,-4.08,0.0,-48.98,31.75,-17.24
7801,0.0,0.0,0.0,0.0,-0.0,0.0,-40.63,-0.54,-0.0,0.0,35.32,-4.04,0.0,-41.18,31.29,-9.89
7901,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.08,-0.0,-0.0,0.04,-0.0,0.0,-0.08,0.04,-0.04
8001,-0.0,0.0,-0.0,-0.0,0.0,0.0,-42.98,-2.77,-0.0,0.0,36.92,-4.18,0.0,-45.74,32.75,-13.0
8101,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-40.54,0.32,0.0,0.0,35.06,-4.07,0.0,-40.21,30.99,-9.23
8201,0.0,0.0,0.0,-0.0,0.0,0.0,-41.98,-5.41,-0.0,-0.0,38.72,-4.13,0.0,-47.39,34.59,-12.8
8301,0.0,0.0,-0.0,0.0,0.0,0.0,-40.74,-4.52,0.0,0.0,40.34,-4.18,0.0,-45.26,36.16,-9.1
8401,-0.0,0.0,0.0,0.0,0.0,0.0,-37.81,-2.42,0.0,-0.0,30.32,-4.1,0.0,-40.23,26.23,-14.0
8501,-0.0,0.0,0.0,0.0,0.0,0.0,-43.64,0.51,-0.0,-0.0,38.43,-4.18,0.0,-43.13,34.25,-8.88
8601,-0.0,0.0,0.0,0.0,-0.0,0.0,-37.35,-0.77,-0.0,-0.0,34.58,-4.02,0.0,-38.12,30.56,-7.56
8701,-0.0,0.0,-0.0,-0.0,0.0,0.0,-39.82,-2.99,-0.0,0.0,32.51,-3.95,0.0,-42.81,28.56,-14.24
8801,-0.0,0.0,0.0,-0.0,0.0,0.0,-41.65,-4.07,0.0,-0.0,31.97,-3.87,0.0,-45.72,28.11,-17.61
8901,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-39.4,3.0,0.0,-0.0,27.15,-4.18,0.0,-36.4,22.98,-13.42
9001,-0.0,0.0,0.0,0.0,-0.0,0.0,-42.24,-4.48,-0.0,0.0,43.86,-4.19,0.0,-46.72,39.67,-7.05
9101,-0.0,0.0,0.0,0.0,0.0,0.0,-42.61,-2.54,-0.0,0.0,37.55,-3.97,0.0,-45.15,33.58,-11.56
9201,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-41.6,-5.54,0.0,0.0,41.89,-4.1,0.0,-47.13,37.78,-9.35
9301,0.0,0.0,0.0,-0.0,-0.0,0.0,-42.93,-8.46,0.0,-0.0,43.0,-4.16,0.0,-51.39,38.83,-12.56
9401,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-43.82,-4.72,-0.0,0.0,45.07,-4.16,0.0,-48.54,40.9,-7.63
9501,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-41.36,-7.57,-0.0,0.0,40.98,-4.11,0.0,-48.93,36.86,-12.07
9601,0.0,0.0,0.0,0.0,0.0,0.0,-43.37,-1.74,0.0,-0.0,38.87,-4.06,0.0,-45.1,34.82,-10.28
9701,0.0,-0.0,0.0,-0.0,-0.0,0.0,-41.01,-3.79,0.0,-0.0,36.57,-4.15,0.0,-44.8,32.42,-12.38
9801,-0.0,0.0,0.0,0.0,0.0,0.0,-37.07,-3.68,-0.0,-0.0,25.73,-4.06,0.0,-40.74,21.67,-19.07
9901,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.27,0.0,-0.0,1.07,-0.0,0.0,-0.27,1.07,0.8
10001,-0.0,-0.0,-0.0,0.0,0.0,0.0,-41.02,-1.53,-0.0,-0.0,28.14,-3.86,0.0,-42.55,24.28,-18.27


